Id,SalePrice
1461,127398.38046588642
1462,154449.06576305197
1463,179680.27780961487
1464,184547.96258994017
1465,192190.56845964605
1466,181928.0464919885
1467,168230.72799040985
1468,173210.99886008678
1469,186628.63302791782
1470,123087.3375205385
1471,199735.94559249535
1472,91251.20973273282
1473,95334.12224066498
1474,148856.62826288963
1475,129694.54095628475
1476,367665.9578740254
1477,247514.22026282
1478,293375.5452706817
1479,230528.71684757405
1480,518951.8744597498
1481,319665.6611396315
1482,204369.16599585058
1483,178662.26985449606
1484,167363.6904047898
1485,167130.33788890587
1486,191297.03273645567
1487,311828.33523674397
1488,239327.34483732338
1489,204280.55307651783
1490,201263.93266889296
1491,191269.59462095538
1492,98717.07717997681
1493,177457.24400865205
1494,306369.68930895516
1495,287389.5197999085
1496,219503.44738224783
1497,190394.04801350515
1498,150396.70863394695
1499,149244.22267840922
1500,144082.58800247867
1501,173328.0816798035
1502,148104.2603804469
1503,288005.86748870637
1504,225520.33109516458
1505,215334.95410087873
1506,177727.20888089843
1507,230306.31126807828
1508,197357.5478966221
1509,158494.14894164767
1510,150380.79289146714
1511,146632.11481243564
1512,169801.90311193868
1513,147079.8369148999
1514,167373.2884306438
1515,185252.80885955147
1516,149523.82377292798
1517,154364.62346722314
1518,135598.50079794385
1519,221614.45292406064
1520,140598.67532252718
1521,143818.286537267
1522,157891.1735154483
1523,126062.61830087521
1524,121911.80607998928
1525,123845.2005382573
1526,129271.66534808521
1527,108783.84350190223
1528,133071.96906780233
1529,142427.8139032717
1530,164227.0938418382
1531,125240.9632795283
1532,102232.2184210638
1533,149611.02750235746
1534,118412.270986417
1535,156226.6798353995
1536,116279.68218524575
1537,83842.20176284952
1538,150063.17434168782
1539,209351.17228010856
1540,119578.97026513761
1541,145318.66534191623
1542,148116.53118715013
1543,220918.23235192057
1544,79917.41388601782
1545,106723.71340315619
1546,117708.90149994932
1547,132671.8323938998
1548,127786.46233520967
1549,104089.77856425384
1550,141180.04706048177
1551,116760.90198664548
1552,139806.33904561852
1553,136842.26291555102
1554,109749.6164954368
1555,168655.26451196184
1556,90055.0140088198
1557,108416.41542351063
1558,84202.20612435901
1559,117293.71155022067
1560,137566.72057148148
1561,150903.64718569885
1562,130084.71200202487
1563,126048.91342597165
1564,162883.80506380115
1565,149130.2649025688
1566,228635.35437512858
1567,77368.122615756
1568,221505.34528538468
1569,158597.0262751827
1570,122176.28571202242
1571,128061.11473554141
1572,146981.89795807417
1573,239326.52671845807
1574,127282.69730012657
1575,204338.17020750494
1576,219688.7285917674
1577,200923.14200277167
1578,133764.3465579761
1579,137889.8015543133
1580,189373.2077188844
1581,131331.86279734128
1582,126482.79786812516
1583,329256.4212216557
1584,233255.98083624593
1585,140226.4570887643
1586,70139.04115502785
1587,98792.81177692993
1588,147875.57168875635
1589,109851.53709595843
1590,133856.12782969087
1591,104629.38228206475
1592,127431.3305881422
1593,113999.9044238869
1594,154058.13883198734
1595,121484.55931689464
1596,223232.30241727925
1597,175193.23039404652
1598,176246.52680988613
1599,169802.29778861935
1600,173002.858740249
1601,73076.2611079744
1602,112731.66312472969
1603,85780.70797838752
1604,284503.42616737995
1605,243619.87906181882
1606,163056.34678076682
1607,167562.12803374827
1608,214197.22897327272
1609,182047.10005797047
1610,160967.5152111675
1611,146463.89613326953
1612,177957.6591668997
1613,167889.45022251635
1614,123183.15702371004
1615,87763.11908080113
1616,82739.46722135195
1617,92221.90428190873
1618,129915.34599324688
1619,128870.83072776189
1620,173370.61703479083
1621,151791.41545617153
1622,145737.2557633171
1623,279211.30280742596
1624,213002.52838836703
1625,129070.37320786592
1626,168966.12465096105
1627,185120.07890409883
1628,266882.40710261377
1629,172620.09668649358
1630,376156.9219618808
1631,213068.33995320997
1632,235554.03987844617
1633,165794.39625184957
1634,181802.29747224282
1635,176299.40386582192
1636,162237.58573991503
1637,185693.39367039807
1638,218921.89605765973
1639,182918.5864756544
1640,265382.2565124394
1641,184821.02610752758
1642,226247.37036359814
1643,235530.8773849993
1644,219155.549116012
1645,182163.66804126158
1646,155156.57271481302
1647,160855.00293435762
1648,140573.33176680186
1649,135037.5511566611
1650,120823.55437914524
1651,126406.60703152129
1652,91718.85241380957
1653,94252.14893243747
1654,153592.79861341038
1655,150561.12499980355
1656,147775.80799632164
1657,153248.92424982737
1658,148456.79251954568
1659,135990.70487393
1660,151743.72659394259
1661,459734.4857248009
1662,371339.4029469607
1663,373781.4004381
1664,535324.3397331599
1665,299647.9194168568
1666,324732.0553699987
1667,356587.1113943977
1668,322580.51605084917
1669,266060.0807886398
1670,324604.9809454347
1671,270688.98633008625
1672,500355.6984553555
1673,282549.08276153816
1674,248182.81122313003
1675,186701.40518456794
1676,190815.7137547386
1677,219193.36859856913
1678,545659.076481807
1679,367770.97310277517
1680,322708.99050519837
1681,240667.75229923966
1682,297912.2868859448
1683,189890.62912400716
1684,168986.89407581644
1685,173186.70986410292
1686,168203.82023266703
1687,161298.90636842235
1688,190031.04766006113
1689,183364.93596348667
1690,182848.67975343863
1691,177016.49372637612
1692,258965.6490752464
1693,165178.35359401422
1694,178177.89171296803
1695,167256.4337203269
1696,260547.85007381364
1697,167542.41645815314
1698,334802.30994505866
1699,327018.6646834027
1700,236528.874852446
1701,253471.58483568442
1702,253571.27081246875
1703,247372.30344838573
1704,281028.940492701
1705,217419.75071642094
1706,493619.09203181986
1707,218325.40128810273
1708,219169.5624932026
1709,265671.2457644787
1710,215329.15271132364
1711,243383.69874388177
1712,215271.93706132093
1713,266111.6103837223
1714,220970.34142433372
1715,200101.0300967273
1716,177494.7241871523
1717,165332.91011015908
1718,115092.55238000235
1719,203055.63623212805
1720,243099.89204922237
1721,160672.9274621093
1722,107904.67876352719
1723,154664.6055374761
1724,215093.859023012
1725,232914.0322280266
1726,189264.13075298135
1727,180566.81060867576
1728,185303.76520865658
1729,164505.60510614127
1730,156596.11862384388
1731,117975.78249467642
1732,128251.19131989231
1733,124921.29538482886
1734,125442.9251650984
1735,132938.74632666764
1736,112564.62256764181
1737,324185.845401015
1738,210947.536695222
1739,284710.98346071213
1740,194901.28451000113
1741,185596.75627203705
1742,173604.83895678303
1743,173546.2517823592
1744,294396.399956722
1745,226490.87309410007
1746,231781.52004715512
1747,220589.41363086316
1748,221833.4580116851
1749,159730.3869497749
1750,148900.07522611538
1751,234024.5730360613
1752,122917.30447900367
1753,146955.3173819044
1754,213352.32987864723
1755,167232.52816520637
1756,119178.8457446056
1757,121267.47516437343
1758,150579.0702991458
1759,161812.82718031522
1760,165117.92070206572
1761,152609.40353544435
1762,175721.049009975
1763,161949.26434673026
1764,119243.95755089594
1765,164326.79881549274
1766,162913.32769628032
1767,209777.7976108228
1768,140071.8749574594
1769,165893.8104248411
1770,137051.81487482815
1771,135248.79539121795
1772,140792.71322382818
1773,138782.84242685372
1774,133209.33884370112
1775,129651.01710378165
1776,119424.63516181501
1777,111121.49163249217
1778,130826.98644224406
1779,107578.82659928974
1780,163406.10750738683
1781,127824.0891041941
1782,94824.21446418866
1783,138358.7492713714
1784,90777.36097341683
1785,112456.12297238842
1786,140182.4210703774
1787,173526.41766929257
1788,61950.17037109373
1789,99447.21205450887
1790,82111.55125143711
1791,172271.2916237865
1792,153727.19470924017
1793,134968.2099977063
1794,139748.7158820694
1795,140741.57091159277
1796,102991.65635636316
1797,127227.47530475845
1798,118037.67549829178
1799,107155.38409954606
1800,124136.61840693164
1801,135011.99076987896
1802,137848.29380980553
1803,154003.10394263585
1804,138403.87344149387
1805,132983.23197582303
1806,126506.2225750559
1807,126176.76909434826
1808,109726.6601552803
1809,108685.64419372116
1810,138747.26207545886
1811,116098.48646073142
1812,114465.8851279177
1813,125961.45687847285
1814,104798.45943558692
1815,62110.40231126002
1816,92851.49951031567
1817,114612.80063018626
1818,129366.23254809079
1819,115428.10903583557
1820,72311.3476527769
1821,115931.88668628929
1822,142538.23737375508
1823,54226.069708071045
1824,128226.35764008576
1825,134394.09101124742
1826,103203.82260829787
1827,108704.80353587268
1828,139243.84217615324
1829,123590.48906647989
1830,132419.56694034583
1831,153912.2520957924
1832,119363.89096638926
1833,138534.8634246698
1834,127664.50671475704
1835,153318.15548567672
1836,137282.89332109212
1837,92882.45484959752
1838,121802.79356092871
1839,85657.27193189312
1840,164530.4334835229
1841,146031.0798284981
1842,94487.53820543083
1843,148358.08136033243
1844,131471.8601705728
1845,147788.02368556007
1846,150228.40051087752
1847,161697.92211160966
1848,67177.33755464971
1849,107539.71285739359
1850,125632.58298703434
1851,149954.05265379726
1852,120458.0099077168
1853,132358.57779983996
1854,166475.2832967953
1855,150580.5425955138
1856,223534.12260334875
1857,160565.35869494037
1858,149800.52183322416
1859,117409.15058259842
1860,149666.00635019486
1861,116570.66345537952
1862,270247.55921492644
1863,265668.7468213088
1864,265668.7468213088
1865,324715.7453203151
1866,323945.04069311084
1867,243039.5721960225
1868,311858.17143350054
1869,206408.82558201262
1870,225587.03098162435
1871,253291.66526435222
1872,168856.0461989391
1873,235484.35632608298
1874,137639.17678744602
1875,208850.19993545598
1876,192319.36321708446
1877,205523.87050749446
1878,202744.31751758105
1879,134747.9006122934
1880,134686.89562313075
1881,270348.4907024614
1882,250399.44091604513
1883,194328.43211458577
1884,212874.23242435802
1885,243035.5669667044
1886,310441.4011470654
1887,200065.4305710019
1888,267608.82673369476
1889,163555.93378116103
1890,141578.3764582218
1891,140021.648102196
1892,114315.8056959087
1893,130323.29296276062
1894,133419.49612477707
1895,150563.31701712968
1896,128693.99347574924
1897,117864.14279974804
1898,98917.13225107334
1899,139248.5292727173
1900,132234.0701169033
1901,157727.0659151323
1902,133145.53486428093
1903,208305.84173951048
1904,137144.63684915763
1905,173917.08871700376
1906,151352.88126754772
1907,184459.49367334513
1908,104316.40317648699
1909,133405.0051685994
1910,115976.01523778026
1911,194350.8909079915
1912,272868.68114769616
1913,147789.81372347372
1914,58957.448223411404
1915,326365.40107789036
1916,64361.21879291252
1917,244136.514285582
1918,137820.2592407657
1919,159335.07467935208
1920,165444.35545066153
1921,400363.5308849196
1922,317008.1904050842
1923,211654.22935295192
1924,230881.72917706298
1925,226937.35050156526
1926,380964.2594676255
1927,133066.01095772724
1928,161640.59035140934
1929,119434.92641778555
1930,121910.15527792735
1931,137839.84437732212
1932,151224.0127747739
1933,176324.35952798685
1934,180836.3647632957
1935,173648.69849037335
1936,187091.0402326112
1937,181920.73273598464
1938,173661.6567792289
1939,246798.85106892663
1940,191529.69078865927
1941,174636.25881276216
1942,188339.75983888571
1943,193652.02238304348
1944,317800.1662067463
1945,351332.7376680636
1946,164086.07123042943
1947,315640.0226382444
1948,165545.83057265292
1949,246156.93120175952
1950,177789.11200430823
1951,269583.8011056323
1952,240376.17213931124
1953,159567.5064545881
1954,212465.4313274363
1955,141015.18584761332
1956,277558.3652207785
1957,161957.6324717349
1958,315986.90710325807
1959,152740.7041997106
1960,117127.88935730308
1961,119217.01248746025
1962,93298.97882762967
1963,98416.21302955694
1964,115536.06952833661
1965,150531.63797421064
1966,149901.15844175278
1967,289259.41944807384
1968,403043.3722684873
1969,365621.10232026404
1970,462349.9675707518
1971,490089.0397994859
1972,363124.98774073867
1973,257477.1698233941
1974,308576.7399551831
1975,505865.01907280256
1976,267571.3010450287
1977,341844.0573438802
1978,352194.94942985784
1979,325296.2363725906
1980,193591.1629858985
1981,330618.9326957177
1982,228289.21943738777
1983,211573.31483565914
1984,172571.65202456282
1985,215328.04629959166
1986,208658.70797227795
1987,172432.78879619288
1988,174959.70941183052
1989,189545.91967925944
1990,210481.90593525095
1991,222783.44905907696
1992,207357.5372881725
1993,170636.78356525968
1994,246613.62732041848
1995,185790.8165417734
1996,249839.57401826812
1997,313508.43917252606
1998,348473.70609380177
1999,252521.08693658505
2000,311113.75151965086
2001,262284.4117589764
2002,252843.50477725314
2003,250786.19390077697
2004,254471.23124527992
2005,220716.15739859972
2006,219615.50372240526
2007,245239.55956225505
2008,187750.73206767283
2009,191681.9284996845
2010,192849.0964266283
2011,125453.27679923222
2012,169012.61337486655
2013,181590.66632404263
2014,188930.62634933204
2015,202351.5020297102
2016,193016.51631892117
2017,196550.2514731178
2018,120726.69420387378
2019,135689.284389229
2020,118866.25266692608
2021,118225.10381969131
2022,174285.4943686616
2023,153106.97548880673
2024,229961.0828031147
2025,395388.0769838488
2026,181066.74346581486
2027,140042.85424385397
2028,154784.00202318252
2029,168742.861878144
2030,280126.277734071
2031,206727.18650515008
2032,244330.76812832066
2033,251441.17661914573
2034,164177.26687626506
2035,204976.66005209004
2036,185310.42305176653
2037,189863.43382741732
2038,308126.5366538995
2039,183529.63923401525
2040,368692.00947580894
2041,270843.8086673626
2042,200616.12132718836
2043,166271.65413829684
2044,167062.5087056716
2045,225221.99347425226
2046,139643.17079431927
2047,146671.92577879934
2048,132155.8136552206
2049,137511.83604639707
2050,173959.39045292418
2051,98147.46322448691
2052,134977.76105601044
2053,147775.09602305034
2054,81208.38800611226
2055,153033.61928546397
2056,129507.54034115712
2057,125169.93093931404
2058,221713.0904191121
2059,128762.14837209783
2060,166177.51017824557
2061,168213.94302458997
2062,138405.4800301884
2063,104580.09227115415
2064,138479.59565458636
2065,115742.81555586935
2066,165442.92595375256
2067,120961.12633705151
2068,138953.16504375756
2069,84011.09197411788
2070,108072.15978529805
2071,90304.41947069975
2072,143738.77827414207
2073,130288.87935767394
2074,175172.65810911058
2075,149167.37488623976
2076,119526.46806723405
2077,143649.3051919505
2078,126442.0442756822
2079,128634.46138416577
2080,115222.6348282125
2081,128642.93573634537
2082,134837.001190905
2083,142648.17824249205
2084,110479.19934721306
2085,131580.07886852714
2086,93466.46798603004
2087,131700.53945992744
2088,119933.61569077554
2089,88226.51989353815
2090,132990.5653428881
2091,125736.84050466545
2092,138716.0726583398
2093,142198.53797990814
2094,126113.0938031184
2095,149740.70915587308
2096,79822.30283454683
2097,94377.37992870263
2098,148615.47425740087
2099,58567.06833752206
2100,110727.5051507837
2101,133708.61981406345
2102,135301.91304849123
2103,97787.4696814588
2104,133093.42494693724
2105,123689.47043652873
2106,78720.30012561976
2107,227328.54129565074
2108,117052.42569809347
2109,114916.0574824337
2110,130064.91920423378
2111,150206.4587896826
2112,143615.36946219293
2113,121551.27216396217
2114,104346.22991017706
2115,154695.98476356
2116,113287.48307155016
2117,148201.2876568917
2118,122354.72271964207
2119,103470.07631578877
2120,108674.48610990465
2121,88355.62797085705
2122,106941.35111415279
2123,85934.55484402554
2124,197015.04344048584
2125,130270.43924315143
2126,155788.58162105817
2127,152010.43898690297
2128,127305.03918193537
2129,92507.09486973795
2130,134511.8894482226
2131,149209.786530199
2132,122229.28927561823
2133,116697.83288811507
2134,121386.09103989376
